z,qppp,qp,h,Tinf,TC,TB,TF,T0,Tcool,Tclad,Tbond,Tfuel
0.111391E+00,0.142522E+08,0.258350E+03,0.408319E+03,0.409862E+03,0.463227E+03,0.481968E+03,0.595630E+03,0.408319E+03,0.435084E+03,0.472148E+03,0.538799E+03
0.112432E+00,0.143803E+08,0.258567E+03,0.408907E+03,0.410463E+03,0.464307E+03,0.483216E+03,0.597900E+03,0.408907E+03,0.435911E+03,0.473308E+03,0.540558E+03
0.113473E+00,0.145082E+08,0.258787E+03,0.408907E+03,0.410477E+03,0.464800E+03,0.483877E+03,0.599581E+03,0.408907E+03,0.436151E+03,0.473881E+03,0.541729E+03
0.114515E+00,0.146360E+08,0.259008E+03,0.408907E+03,0.410490E+03,0.465292E+03,0.484537E+03,0.601261E+03,0.408907E+03,0.436391E+03,0.474453E+03,0.542899E+03
0.115556E+00,0.147636E+08,0.259231E+03,0.408907E+03,0.410504E+03,0.465784E+03,0.485197E+03,0.602938E+03,0.408907E+03,0.436631E+03,0.475025E+03,0.544067E+03
0.116597E+00,0.148911E+08,0.259456E+03,0.409495E+03,0.411104E+03,0.466861E+03,0.486442E+03,0.605200E+03,0.409495E+03,0.437457E+03,0.476182E+03,0.545821E+03
0.117638E+00,0.150184E+08,0.259683E+03,0.409495E+03,0.411118E+03,0.467352E+03,0.487100E+03,0.606873E+03,0.409495E+03,0.437696E+03,0.476752E+03,0.546987E+03
0.118679E+00,0.151456E+08,0.259912E+03,0.409495E+03,0.411132E+03,0.467842E+03,0.487757E+03,0.608545E+03,0.409495E+03,0.437934E+03,0.477322E+03,0.548151E+03
0.119720E+00,0.152726E+08,0.260143E+03,0.410083E+03,0.411732E+03,0.468918E+03,0.489000E+03,0.610801E+03,0.410083E+03,0.438759E+03,0.478477E+03,0.549900E+03
0.120761E+00,0.153995E+08,0.260376E+03,0.410083E+03,0.411746E+03,0.469407E+03,0.489656E+03,0.612469E+03,0.410083E+03,0.438998E+03,0.479046E+03,0.551062E+03
0.121802E+00,0.155263E+08,0.260611E+03,0.410083E+03,0.411760E+03,0.469895E+03,0.490311E+03,0.614134E+03,0.410083E+03,0.439236E+03,0.479613E+03,0.552222E+03
0.122843E+00,0.156528E+08,0.260848E+03,0.410083E+03,0.411773E+03,0.470382E+03,0.490965E+03,0.615798E+03,0.410083E+03,0.439473E+03,0.480180E+03,0.553381E+03
0.123884E+00,0.157793E+08,0.261086E+03,0.410670E+03,0.412373E+03,0.471456E+03,0.492204E+03,0.618046E+03,0.410670E+03,0.440297E+03,0.481333E+03,0.555125E+03
0.124925E+00,0.159055E+08,0.261327E+03,0.410670E+03,0.412387E+03,0.471942E+03,0.492857E+03,0.619705E+03,0.410670E+03,0.440534E+03,0.481898E+03,0.556281E+03
0.125966E+00,0.160317E+08,0.261569E+03,0.410670E+03,0.412401E+03,0.472428E+03,0.493508E+03,0.621363E+03,0.410670E+03,0.440771E+03,0.482463E+03,0.557436E+03
0.127007E+00,0.161576E+08,0.261814E+03,0.411258E+03,0.413000E+03,0.473500E+03,0.494746E+03,0.623604E+03,0.411258E+03,0.441594E+03,0.483613E+03,0.559175E+03
0.128048E+00,0.162834E+08,0.262060E+03,0.411258E+03,0.413014E+03,0.473984E+03,0.495396E+03,0.625258E+03,0.411258E+03,0.441830E+03,0.484177E+03,0.560327E+03
0.129089E+00,0.164090E+08,0.262308E+03,0.411258E+03,0.413028E+03,0.474468E+03,0.496045E+03,0.626909E+03,0.411258E+03,0.442066E+03,0.484739E+03,0.561477E+03
0.130130E+00,0.165345E+08,0.262558E+03,0.411846E+03,0.413627E+03,0.475538E+03,0.497279E+03,0.629144E+03,0.411846E+03,0.442888E+03,0.485887E+03,0.563212E+03
0.131171E+00,0.166598E+08,0.262810E+03,0.411846E+03,0.413641E+03,0.476021E+03,0.497927E+03,0.630791E+03,0.411846E+03,0.443123E+03,0.486449E+03,0.564359E+03
0.132212E+00,0.167850E+08,0.263064E+03,0.411846E+03,0.413654E+03,0.476503E+03,0.498574E+03,0.632436E+03,0.411846E+03,0.443358E+03,0.487009E+03,0.565505E+03
0.133253E+00,0.169100E+08,0.263320E+03,0.412433E+03,0.414254E+03,0.477570E+03,0.499806E+03,0.634664E+03,0.412433E+03,0.444179E+03,0.488155E+03,0.567235E+03
0.134294E+00,0.170348E+08,0.263578E+03,0.412433E+03,0.414268E+03,0.478051E+03,0.500450E+03,0.636305E+03,0.412433E+03,0.444413E+03,0.488714E+03,0.568378E+03
0.135335E+00,0.171594E+08,0.263837E+03,0.412433E+03,0.414281E+03,0.478531E+03,0.501094E+03,0.637943E+03,0.412433E+03,0.444647E+03,0.489272E+03,0.569519E+03
